lab_id,latitude,longitude,nuclide_id,salinity,sampdepth,samplabcode,station,temperatur,begperiod,uncertaint,unit_id,activity,samptype_id
345,72.90483,-135.98433,28,34.906277,1502.4934,953.0,CB23a,-0.2708,2021-09-11 02:19:11,2.2397444e+07,12,7.1079885e+08,1
345,72.90483,-135.98433,28,34.872757,1002.2647,954.0,CB23a,0.0572,2021-09-11 02:19:11,2.500682e+07,12,7.9039936e+08,1
345,72.90483,-135.98433,28,34.860752,802.0658,955.0,CB23a,0.3066,2021-09-11 02:19:11,2.7584464e+07,12,8.743338e+08,1
345,72.90483,-135.98433,28,34.845257,602.076,956.0,CB23a,0.5894,2021-09-11 02:19:11,2.8176104e+07,12,8.9353094e+08,1
345,72.90483,-135.98433,28,33.710815,246.12248,962.0,CB23a,-1.1274,2021-09-11 02:19:11,8.485324e+06,12,2.4654478e+08,1
345,72.90483,-135.98433,28,32.315323,142.5118,966.0,CB23a,-1.2113,2021-09-11 02:19:11,4.462424e+06,12,8.345583e+07,1
345,72.90483,-135.98433,28,30.785158,67.6576,969.0,CB23a,0.6962,2021-09-11 02:19:11,6.9278675e+06,12,1.8578957e+08,1
345,73.4525,-138.01633,28,26.048637,5.055262,973.0,CB22,-1.2145,2021-09-11 08:45:51,3.4448662e+06,12,3.1719928e+06,1
345,73.4525,-138.01633,28,34.93968,1999.2338,976.0,CB22,-0.4006,2021-09-11 08:45:51,9.411509e+06,12,2.7732867e+08,1
345,73.4525,-138.01633,28,34.909676,1502.0524,977.1,CB22,-0.2929,2021-09-11 08:45:51,1.5423212e+07,12,4.7887754e+08,1
345,73.4525,-138.01633,28,34.87649,1001.66833,978.0,CB22,0.0308,2021-09-11 08:45:51,2.0923494e+07,12,6.5753216e+08,1
345,73.4525,-138.01633,28,34.86307,801.80963,979.0,CB22,0.2774,2021-09-11 08:45:51,2.5387236e+07,12,8.0339866e+08,1
345,73.4525,-138.01633,28,34.848537,601.9091,980.0,CB22,0.602,2021-09-11 08:45:51,3.803006e+07,12,1.2134986e+09,1
345,73.4525,-138.01633,28,34.607166,333.7715,984.0,CB22,0.1605,2021-09-11 08:45:51,7.666981e+07,12,2.488183e+09,1
345,73.4525,-138.01633,28,32.34157,145.8397,991.0,CB22,-1.2309,2021-09-11 08:45:51,4.5685595e+06,12,8.832458e+07,1
345,73.4525,-138.01633,28,26.978851,20.794258,996.1,CB22,-1.0803,2021-09-11 08:45:51,6.9525105e+06,12,1.8995128e+08,1
345,71.7775,-131.87866,28,34.867794,902.1619,1188.0,CB1,0.1574,2021-09-13 13:54:30,3.1448402e+07,12,9.986433e+08,1
345,71.7775,-131.87866,28,34.83119,501.6319,1192.0,CB1,0.6533,2021-09-13 13:54:30,3.749294e+07,12,1.207079e+09,1
345,71.7775,-131.87866,28,33.663296,198.27834,1200.0,CB1,-1.1703,2021-09-13 13:54:30,1.2341992e+07,12,3.78665e+08,1
345,71.7775,-131.87866,28,32.630997,129.6777,1203.0,CB1,-1.3218,2021-09-13 13:54:30,5.443597e+06,12,1.3077804e+08,1
345,71.7775,-131.87866,28,31.702974,70.87933,1206.0,CB1,-0.7205,2021-09-13 13:54:30,7.306483e+06,12,2.0308258e+08,1
345,71.7775,-131.87866,28,28.050358,15.573516,1209.0,CB1,-1.298,2021-09-13 13:54:30,6.810507e+06,12,1.8558202e+08,1
345,70.5395,-122.94517,28,27.6802,5.849896,47.0,AG5,3.2875,2022-09-18 05:10:22,1.0420067e+07,12,2.1919598e+08,1
345,70.5395,-122.94517,28,31.2421,32.150578,41.0,AG5,-1.049,2022-09-18 05:10:22,1.2563338e+07,12,2.6272805e+08,1
345,70.5395,-122.94517,28,32.8468,101.903755,37.0,AG5,-1.1744,2022-09-18 05:10:22,1.7577784e+07,12,3.6992618e+08,1
345,70.5395,-122.94517,28,33.2132,124.83264,36.0,AG5,-1.0952,2022-09-18 05:10:22,2.3220918e+07,12,4.9103542e+08,1
345,70.5395,-122.94517,28,34.6833,303.65738,29.0,AG5,0.2942,2022-09-18 05:10:22,4.9575956e+07,12,1.04704877e+09,1
345,70.5395,-122.94517,28,34.7131,352.5692,28.0,AG5,0.3477,2022-09-18 05:10:22,5.1576332e+07,12,1.0893719e+09,1
345,70.5395,-122.94517,28,34.7472,499.39294,26.0,AG5,0.4225,2022-09-18 05:10:22,5.002324e+07,12,1.0565121e+09,1
345,70.5395,-122.94517,28,34.7544,591.0342,25.0,AG5,0.4497,2022-09-18 05:10:22,5.2719884e+07,12,1.1206208e+09,1
345,71.52067,-151.58983,28,30.2406,6.2880335,719.0,BL4,-0.8615,2022-10-04 15:18:14,8.331586e+06,12,1.7488757e+08,1
345,71.52067,-151.58983,28,30.2397,6.4760876,718.0,BL4,-0.8633,2022-10-04 15:18:14,8.723952e+06,12,1.8363938e+08,1
345,71.52067,-151.58983,28,31.431,36.372494,716.0,BL4,-0.5816,2022-10-04 15:18:14,7.1208795e+06,12,1.4685565e+08,1
345,71.52067,-151.58983,28,33.1483,155.48808,710.0,BL4,-1.207,2022-10-04 15:18:14,1.4510858e+07,12,3.0789024e+08,1
345,71.52067,-151.58983,28,34.435,234.74097,707.0,BL4,-0.1863,2022-10-04 15:18:14,1.0501908e+08,12,2.2500547e+09,1
345,71.52067,-151.58983,28,34.7062,303.6385,705.0,BL4,0.4056,2022-10-04 15:18:14,1.4394666e+08,12,3.085318e+09,1
345,71.52067,-151.58983,28,34.7949,403.6361,702.0,BL4,0.708,2022-10-04 15:18:14,1.2935877e+08,12,2.7693253e+09,1
345,71.52067,-151.58983,28,34.8612,603.2054,700.0,BL4,0.7677,2022-10-04 15:18:14,1.1830433e+08,12,2.5273347e+09,1
345,71.52067,-151.58983,28,34.87,803.6271,699.0,BL4,0.459,2022-10-04 15:18:14,1.07753064e+08,12,2.305856e+09,1
345,71.52067,-151.58983,28,34.8914,1152.5762,698.0,BL4,-0.0727,2022-10-04 15:18:14,6.773966e+07,12,1.4493102e+09,1
345,71.95417,-150.30017,28,29.4647,5.3911815,788.0,BL8,-0.3142,2022-10-05 05:23:02,8.629935e+06,12,1.8158526e+08,1
345,71.95417,-150.30017,28,30.9158,35.754124,783.0,BL8,-0.0506,2022-10-05 05:23:02,7.5128815e+06,12,1.5717611e+08,1
345,71.95417,-150.30017,28,31.8549,55.401527,782.0,BL8,-0.2421,2022-10-05 05:23:02,4.9188765e+06,12,1.0096232e+08,1
345,71.95417,-150.30017,28,33.207,150.53432,778.0,BL8,-1.1938,2022-10-05 05:23:02,1.2765724e+07,12,2.702035e+08,1
345,71.95417,-150.30017,28,34.4245,227.44409,775.0,BL8,-0.2152,2022-10-05 05:23:02,9.269649e+07,12,1.9857047e+09,1
345,71.95417,-150.30017,28,34.6985,287.38004,774.0,BL8,0.3532,2022-10-05 05:23:02,1.15333e+08,12,2.470251e+09,1
345,71.95417,-150.30017,28,34.8485,467.44626,772.0,BL8,0.8241,2022-10-05 05:23:02,1.1456305e+08,12,2.4518577e+09,1
345,71.95417,-150.30017,28,34.8618,602.1114,770.0,BL8,0.6771,2022-10-05 05:23:02,9.827031e+07,12,2.1033996e+09,1
345,71.95417,-150.30017,28,34.8707,801.6903,769.0,BL8,0.422,2022-10-05 05:23:02,9.6600296e+07,12,2.0672417e+09,1
345,71.95417,-150.30017,28,34.8869,1002.7577,768.0,BL8,-0.011,2022-10-05 05:23:02,7.777067e+07,12,1.661996e+09,1
345,71.95417,-150.30017,28,34.9201,1501.4738,767.0,BL8,-0.3388,2022-10-05 05:23:02,2.8633038e+07,12,6.098149e+08,1
345,71.95417,-150.30017,28,34.9441,2002.0543,766.0,BL8,-0.3997,2022-10-05 05:23:02,4.886004e+06,12,1.0040359e+08,1
345,71.95417,-150.30017,28,34.9595,2962.544,765.0,BL8,-0.3213,2022-10-05 05:23:02,780292.9,12,5.6522845e+06,1
345,78.30617,-153.21217,28,27.5739,5.803205,459.0,CB10,-1.4778,2022-09-29 07:18:31,9.588285e+06,12,2.0099011e+08,1
345,78.30617,-153.21217,28,31.2307,43.022903,455.0,CB10,-0.9264,2022-09-29 07:18:31,6.3919325e+06,12,1.3238303e+08,1
345,78.30617,-153.21217,28,31.8668,60.36603,453.0,CB10,-1.4003,2022-09-29 07:18:31,7.408867e+06,12,1.5353598e+08,1
345,78.30617,-153.21217,28,33.1653,152.31578,449.0,CB10,-1.4512,2022-09-29 07:18:31,2.3255418e+07,12,4.9454534e+08,1
345,78.30617,-153.21217,28,34.4223,227.1655,446.0,CB10,-0.7144,2022-09-29 07:18:31,2.440672e+08,12,5.2337377e+09,1
345,78.30617,-153.21217,28,34.719,291.15692,444.0,CB10,0.4488,2022-09-29 07:18:31,2.57309e+08,12,5.509811e+09,1
345,78.30617,-153.21217,28,34.8489,438.64542,443.0,CB10,0.9123,2022-09-29 07:18:31,1.1791823e+08,12,2.5240525e+09,1
345,78.30617,-153.21217,28,34.8721,603.0976,441.0,CB10,0.7515,2022-09-29 07:18:31,2.0734315e+08,12,4.4409236e+09,1
345,78.30617,-153.21217,28,34.8819,803.2659,440.0,CB10,0.3802,2022-09-29 07:18:31,1.6330477e+08,12,3.4924234e+09,1
345,78.30617,-153.21217,28,34.8886,1003.2225,439.0,CB10,0.1027,2022-09-29 07:18:31,1.4681562e+08,12,3.1432307e+09,1
345,78.30617,-153.21217,28,34.9125,1503.7498,438.0,CB10,-0.2933,2022-09-29 07:18:31,5.65703e+07,12,1.209845e+09,1
345,78.30617,-153.21217,28,34.9452,2003.2317,437.0,CB10,-0.3997,2022-09-29 07:18:31,6.491376e+06,12,1.305768e+08,1
345,78.30617,-153.21217,28,34.9554,2404.5703,436.0,CB10,-0.3731,2022-09-29 07:18:31,1.2090762e+06,12,1.6492348e+07,1
345,78.9975,-149.28984,28,26.638,6.4738913,435.0,CB11,-1.4046,2022-09-28 05:29:08,1.0827873e+07,12,2.2538286e+08,1
345,78.9975,-149.28984,28,31.1562,48.196518,430.0,CB11,0.4882,2022-09-28 05:29:08,7.500974e+06,12,1.5494866e+08,1
345,78.9975,-149.28984,28,31.8855,76.422935,429.0,CB11,-0.6234,2022-09-28 05:29:08,5.520831e+06,12,1.1308375e+08,1
345,78.9975,-149.28984,28,33.1394,179.15092,425.0,CB11,-1.4691,2022-09-28 05:29:08,1.9279308e+07,12,4.059626e+08,1
345,78.9975,-149.28984,28,34.4213,258.4547,422.0,CB11,-0.4029,2022-09-28 05:29:08,2.2059117e+08,12,4.725482e+09,1
345,78.9975,-149.28984,28,34.7217,326.40707,421.0,CB11,0.4134,2022-09-28 05:29:08,1.8000627e+08,12,3.857256e+09,1
345,78.9975,-149.28984,28,34.8584,507.774,419.0,CB11,0.8479,2022-09-28 05:29:08,9.451845e+07,12,2.0227713e+09,1
345,78.9975,-149.28984,28,34.8622,603.7674,418.0,CB11,0.6372,2022-09-28 05:29:08,1.3196316e+08,12,2.8235786e+09,1
345,78.9975,-149.28984,28,34.8733,803.7271,417.0,CB11,0.3077,2022-09-28 05:29:08,1.12336056e+08,12,2.4018237e+09,1
345,78.9975,-149.28984,28,34.8832,1003.9362,416.0,CB11,0.0545,2022-09-28 05:29:08,1.22214056e+08,12,2.6162358e+09,1
345,78.9975,-149.28984,28,34.912,1503.693,415.0,CB11,-0.2902,2022-09-28 05:29:08,3.3395686e+07,12,7.117212e+08,1
345,78.9975,-149.28984,28,34.9422,2003.6576,414.0,CB11,-0.4002,2022-09-28 05:29:08,4.2308235e+06,12,8.6901544e+07,1
345,78.9975,-149.28984,28,34.9591,3718.1765,412.0,CB11,-0.2562,2022-09-28 05:29:08,755102.8,12,2.8986128e+06,1
345,77.00633,-140.04016,28,25.8748,5.7015777,315.0,CB15,-1.3927,2022-09-24 02:01:43,1.0321822e+07,12,2.1541184e+08,1
345,77.00633,-140.04016,28,31.1531,60.844883,310.0,CB15,0.3295,2022-09-24 02:01:43,7.2557405e+06,12,1.4683205e+08,1
345,77.00633,-140.04016,28,31.8773,86.954,309.0,CB15,-0.5846,2022-09-24 02:01:43,5.1742745e+06,12,1.0548183e+08,1
345,77.00633,-140.04016,28,33.1184,202.01295,305.0,CB15,-1.4689,2022-09-24 02:01:43,1.6492287e+07,12,3.4326474e+08,1
345,77.00633,-140.04016,28,34.4319,275.96976,302.0,CB15,-0.3448,2022-09-24 02:01:43,1.8858917e+08,12,4.034966e+09,1
345,77.00633,-140.04016,28,34.721,341.9773,301.0,CB15,0.422,2022-09-24 02:01:43,1.379407e+08,12,2.9367347e+09,1
345,77.00633,-140.04016,28,34.8448,494.94208,299.0,CB15,0.823,2022-09-24 02:01:43,9.948858e+07,12,2.119874e+09,1
345,77.00633,-140.04016,28,34.859,602.13135,298.0,CB15,0.6296,2022-09-24 02:01:43,1.0217232e+08,12,2.1826836e+09,1
345,77.00633,-140.04016,28,34.8711,802.16284,297.0,CB15,0.2837,2022-09-24 02:01:43,1.0672149e+08,12,2.2805665e+09,1
345,77.00633,-140.04016,28,34.8804,1002.9203,296.0,CB15,0.0208,2022-09-24 02:01:43,8.78024e+07,12,1.8702848e+09,1
345,77.00633,-140.04016,28,34.9142,1502.8949,295.0,CB15,-0.2843,2022-09-24 02:01:43,1.5135261e+07,12,3.149132e+08,1
345,77.00633,-140.04016,28,34.9432,2002.3699,294.0,CB15,-0.4036,2022-09-24 02:01:43,1.6819791e+06,12,2.736676e+07,1
345,77.00633,-140.04016,28,34.9589,3627.2786,292.0,CB15,-0.2655,2022-09-24 02:01:43,980846.44,12,9.013043e+06,1
345,78.001,-140.01633,28,26.3704,5.758745,339.0,CB16,-1.3592,2022-09-24 23:19:08,1.1213867e+07,12,2.3398157e+08,1
345,78.001,-140.01633,28,30.6287,47.06654,334.0,CB16,0.3873,2022-09-24 23:19:08,8.73227e+06,12,1.797584e+08,1
345,78.001,-140.01633,28,31.8451,77.02014,333.0,CB16,-0.6534,2022-09-24 23:19:08,5.628049e+06,12,1.1512585e+08,1
345,78.001,-140.01633,28,33.1519,189.14714,329.0,CB16,-1.4336,2022-09-24 23:19:08,2.0018852e+07,12,4.2032858e+08,1
345,78.001,-140.01633,28,34.43,262.90808,326.0,CB16,-0.3636,2022-09-24 23:19:08,2.3779222e+08,12,5.0972856e+09,1
345,78.001,-140.01633,28,34.714,326.64902,325.0,CB16,0.377,2022-09-24 23:19:08,1.6564317e+08,12,3.5184522e+09,1
345,78.001,-140.01633,28,34.8526,486.85312,323.0,CB16,0.8105,2022-09-24 23:19:08,1.20260504e+08,12,2.57207e+09,1
345,78.001,-140.01633,28,34.8603,602.41876,322.0,CB16,0.5962,2022-09-24 23:19:08,1.0372487e+08,12,2.2193907e+09,1
345,78.001,-140.01633,28,34.8718,802.70734,321.0,CB16,0.2653,2022-09-24 23:19:08,6.623786e+07,12,1.4145902e+09,1
345,78.001,-140.01633,28,34.8822,1002.9897,320.0,CB16,0.0107,2022-09-24 23:19:08,7.456501e+07,12,1.5922966e+09,1
345,78.001,-140.01633,28,34.9116,1468.9,319.0,CB16,-0.289,2022-09-24 23:19:08,3.1295082e+07,12,6.6772826e+08,1
345,78.001,-140.01633,28,34.944,2003.128,318.0,CB16,-0.4046,2022-09-24 23:19:08,1.8533318e+06,12,3.050689e+07,1
345,78.001,-140.01633,28,34.959,3653.0896,316.0,CB16,-0.2628,2022-09-24 23:19:08,725779.8,12,359875.47,1
345,75.988335,-140.00717,28,25.7945,5.7384343,243.0,CB17,-1.3624,2022-09-22 02:02:41,1.0171014e+07,12,2.1145384e+08,1
345,75.988335,-140.00717,28,30.3419,41.95641,240.0,CB17,0.8756,2022-09-22 02:02:41,9.270096e+06,12,1.9385078e+08,1
345,75.988335,-140.00717,28,31.7998,84.07334,237.0,CB17,-0.4644,2022-09-22 02:02:41,5.6901925e+06,12,1.1345559e+08,1
345,75.988335,-140.00717,28,33.169,208.2852,233.0,CB17,-1.4235,2022-09-22 02:02:41,1.692581e+07,12,3.508452e+08,1
345,75.988335,-140.00717,28,34.4246,284.0444,230.0,CB17,-0.365,2022-09-22 02:02:41,2.0662582e+08,12,4.4262246e+09,1
345,75.988335,-140.00717,28,34.7094,347.03714,229.0,CB17,0.375,2022-09-22 02:02:41,1.3917072e+08,12,2.9812086e+09,1
345,75.988335,-140.00717,28,34.8492,508.33908,227.0,CB17,0.8199,2022-09-22 02:02:41,1.2037209e+08,12,2.5702387e+09,1
345,75.988335,-140.00717,28,34.8571,602.6238,226.0,CB17,0.6428,2022-09-22 02:02:41,7.254002e+07,12,1.5508228e+09,1
345,75.988335,-140.00717,28,34.8682,802.84674,225.0,CB17,0.2675,2022-09-22 02:02:41,6.5356336e+07,12,1.3943181e+09,1
345,75.988335,-140.00717,28,34.8795,1002.9159,224.0,CB17,0.0176,2022-09-22 02:02:41,8.1099816e+07,12,1.7331754e+09,1
345,75.988335,-140.00717,28,34.9151,1502.8687,223.0,CB17,-0.2919,2022-09-22 02:02:41,9.884192e+06,12,2.0788373e+08,1
345,75.988335,-140.00717,28,34.9431,2002.6338,222.0,CB17,-0.4034,2022-09-22 02:02:41,1.6186065e+06,12,2.9009006e+07,1
345,75.988335,-140.00717,28,34.959,3586.6294,220.0,CB17,-0.2694,2022-09-22 02:02:41,734575.6,12,2.1012655e+06,1
345,75.01683,-140.07683,28,25.1384,5.8336844,219.0,CB18,-1.3398,2022-09-21 16:12:10,9.65809e+06,12,1.9961186e+08,1
345,75.01683,-140.07683,28,30.863,57.975155,216.0,CB18,0.6449,2022-09-21 16:12:10,7.384074e+06,12,1.5193638e+08,1
345,75.01683,-140.07683,28,31.8302,100.38636,214.0,CB18,-0.5203,2022-09-21 16:12:10,5.398264e+06,12,1.077458e+08,1
345,75.01683,-140.07683,28,33.1514,212.3475,210.0,CB18,-1.4263,2022-09-21 16:12:10,1.6472548e+07,12,3.3476224e+08,1
345,75.01683,-140.07683,28,34.4436,292.35483,207.0,CB18,-0.2553,2022-09-21 16:12:10,1.2916875e+08,12,2.7482327e+09,1
345,75.01683,-140.07683,28,34.7155,355.83777,206.0,CB18,0.4168,2022-09-21 16:12:10,1.0321018e+08,12,2.1891336e+09,1
345,75.01683,-140.07683,28,34.8406,502.7906,204.0,CB18,0.7941,2022-09-21 16:12:10,9.093881e+07,12,1.9221521e+09,1
345,75.01683,-140.07683,28,34.8564,602.33527,203.0,CB18,0.6448,2022-09-21 16:12:10,7.982547e+07,12,1.6870346e+09,1
345,75.01683,-140.07683,28,34.8682,803.2089,202.0,CB18,0.2788,2022-09-21 16:12:10,7.936543e+07,12,1.6773018e+09,1
345,75.01683,-140.07683,28,34.8793,1002.6651,201.0,CB18,0.023,2022-09-21 16:12:10,5.5410652e+07,12,1.1704959e+09,1
345,75.01683,-140.07683,28,34.9145,1502.7395,200.0,CB18,-0.2918,2022-09-21 16:12:10,1.141262e+07,12,2.3842882e+08,1
345,75.01683,-140.07683,28,34.9436,2002.2642,199.0,CB18,-0.4043,2022-09-21 16:12:10,1.7828375e+06,12,2.9721912e+07,1
345,75.01683,-140.07683,28,34.959,3524.237,196.0,CB18,-0.2756,2022-09-21 16:12:10,742793.5,12,1.9069348e+06,1
345,73.00066,-150.0015,28,25.6193,4.179505,836.0,CB2,0.1557,2022-10-05 15:22:55,6.861576e+06,12,1.4344683e+08,1
345,73.00066,-150.0015,28,25.6194,9.313953,831.0,CB2,0.1689,2022-10-05 15:22:55,5.9433865e+06,12,1.2366686e+08,1
345,73.00066,-150.0015,28,31.8644,85.45647,830.0,CB2,-0.5445,2022-10-05 15:22:55,3.9145705e+06,12,7.9709064e+07,1
345,73.00066,-150.0015,28,33.1154,199.65855,826.0,CB2,-1.3376,2022-10-05 15:22:55,1.2484483e+07,12,2.641596e+08,1
345,73.00066,-150.0015,28,34.4686,284.78552,823.0,CB2,-0.1532,2022-10-05 15:22:55,9.002714e+07,12,1.9277014e+09,1
345,73.00066,-150.0015,28,34.7116,353.86823,822.0,CB2,0.4177,2022-10-05 15:22:55,9.594018e+07,12,2.0518344e+09,1
345,73.00066,-150.0015,28,34.8458,512.545,820.0,CB2,0.8361,2022-10-05 15:22:55,9.424955e+07,12,2.0154811e+09,1
345,73.00066,-150.0015,28,34.858,603.0549,819.0,CB2,0.7005,2022-10-05 15:22:55,9.138169e+07,12,1.9516306e+09,1
345,73.00066,-150.0015,28,34.8716,802.8022,818.0,CB2,0.351,2022-10-05 15:22:55,8.89819e+07,12,1.9033051e+09,1
345,73.00066,-150.0015,28,34.8808,1002.89307,817.0,CB2,0.1023,2022-10-05 15:22:55,9.1011544e+07,12,1.9470412e+09,1
345,73.00066,-150.0015,28,34.91,1502.6187,816.0,CB2,-0.2747,2022-10-05 15:22:55,4.3249052e+07,12,9.2436774e+08,1
345,73.00066,-150.0015,28,34.9592,3649.7542,813.0,CB2,-0.2624,2022-10-05 15:22:55,995435.9,12,1.0626287e+07,1
345,73.97117,-139.80766,28,25.6407,5.3886395,929.0,CB21,-1.3859,2022-10-08 11:12:36,8.3840295e+06,12,1.7421136e+08,1
345,73.97117,-139.80766,28,30.998,64.70968,922.0,CB21,0.5305,2022-10-08 11:12:36,6.65484e+06,12,1.3722254e+08,1
345,73.97117,-139.80766,28,31.8375,92.49165,921.0,CB21,-0.5247,2022-10-08 11:12:36,4.1910415e+06,12,8.519673e+07,1
345,73.97117,-139.80766,28,33.1157,213.49797,913.0,CB21,-1.4289,2022-10-08 11:12:36,1.2992278e+07,12,2.6647622e+08,1
345,73.97117,-139.80766,28,34.4535,292.72516,910.0,CB21,-0.2191,2022-10-08 11:12:36,1.15519096e+08,12,2.4705152e+09,1
345,73.984665,-139.90567,28,34.7246,359.03638,908.0,CB21,0.4455,2022-10-08 07:24:16,7.739958e+07,12,1.6407246e+09,1
345,73.984665,-139.90567,28,34.8344,474.4461,903.0,CB21,0.7637,2022-10-08 07:24:16,6.518194e+07,12,1.3782228e+09,1
345,73.984665,-139.90567,28,34.8533,602.95496,902.0,CB21,0.6014,2022-10-08 07:24:16,4.8364052e+07,12,1.0198431e+09,1
345,73.984665,-139.90567,28,34.8672,801.7667,901.0,CB21,0.2771,2022-10-08 07:24:16,4.6003876e+07,12,9.805279e+08,1
345,73.984665,-139.90567,28,34.8796,1000.89923,896.0,CB21,0.0257,2022-10-08 07:24:16,3.691982e+07,12,7.8336026e+08,1
345,73.984665,-139.90567,28,34.9149,1500.472,895.0,CB21,-0.293,2022-10-08 07:24:16,9.598269e+06,12,2.002415e+08,1
345,73.984665,-139.90567,28,34.9433,2001.0637,892.0,CB21,-0.4036,2022-10-08 07:24:16,1.8341562e+06,12,3.3474074e+07,1
345,73.984665,-139.90567,28,34.9553,2502.5005,891.0,CB21,-0.3773,2022-10-08 07:24:16,905437.6,12,6.0836235e+06,1
345,73.984665,-139.90567,28,34.9592,3391.3982,887.0,CB21,-0.2881,2022-10-08 07:24:16,778729.9,12,4.351082e+06,1
345,73.00933,-139.91484,28,24.7561,5.7164855,980.0,CB27,-1.3463,2022-10-10 08:17:35,6.9209895e+06,12,1.4405629e+08,1
345,73.00933,-139.91484,28,31.2706,65.16002,975.0,CB27,0.2058,2022-10-10 08:17:35,5.1208825e+06,12,1.0520017e+08,1
345,73.00933,-139.91484,28,31.867,90.35437,974.0,CB27,-0.5499,2022-10-10 08:17:35,3.675834e+06,12,7.2940136e+07,1
345,73.00933,-139.91484,28,33.1614,215.3868,970.0,CB27,-1.4211,2022-10-10 08:17:35,1.1976353e+07,12,2.5397957e+08,1
345,73.00933,-139.91484,28,34.4421,307.01672,967.0,CB27,-0.2268,2022-10-10 08:17:35,1.0140284e+08,12,2.1720453e+09,1
345,73.00933,-139.91484,28,34.7194,390.8268,966.0,CB27,0.4165,2022-10-10 08:17:35,6.5368028e+07,12,1.3968773e+09,1
345,73.00933,-139.91484,28,34.82,460.9413,964.0,CB27,0.6168,2022-10-10 08:17:35,4.3572524e+07,12,9.299412e+08,1
345,73.00933,-139.91484,28,34.8619,602.94904,963.0,CB27,0.3433,2022-10-10 08:17:35,3.3568292e+07,12,7.148258e+08,1
345,73.00933,-139.91484,28,34.8739,802.722,962.0,CB27,0.1098,2022-10-10 08:17:35,2.8034516e+07,12,5.8676346e+08,1
345,73.00933,-139.91484,28,34.9169,1502.953,960.0,CB27,-0.3236,2022-10-10 08:17:35,1.4171747e+07,12,2.9980298e+08,1
345,73.00933,-139.91484,28,34.9445,2002.2766,959.0,CB27,-0.4046,2022-10-10 08:17:35,1.9854785e+06,12,3.3383414e+07,1
345,73.00933,-139.91484,28,34.959,3198.6462,957.0,CB27,-0.3048,2022-10-10 08:17:35,749973.6,12,1.9412351e+06,1
345,71.01033,-139.98933,28,31.506,60.68064,1022.0,CB28b,-0.5917,2022-10-10 22:10:52,6.5251125e+06,12,1.3498362e+08,1
345,71.01033,-139.98933,28,31.9147,73.45103,1021.0,CB28b,-0.899,2022-10-10 22:10:52,4.817757e+06,12,9.926474e+07,1
345,71.01033,-139.98933,28,33.1826,170.79872,1016.0,CB28b,-1.2913,2022-10-10 22:10:52,1.6080934e+07,12,3.4135123e+08,1
345,71.01033,-139.98933,28,34.4245,246.70149,1013.0,CB28b,-0.2297,2022-10-10 22:10:52,9.684083e+07,12,2.073736e+09,1
345,71.01033,-139.98933,28,34.7111,316.84518,1012.0,CB28b,0.4187,2022-10-10 22:10:52,8.620128e+07,12,1.8456804e+09,1
345,71.01033,-139.98933,28,34.8314,469.68198,1010.0,CB28b,0.731,2022-10-10 22:10:52,7.5124856e+07,12,1.6049373e+09,1
345,71.01033,-139.98933,28,34.8532,602.22986,1009.0,CB28b,0.5992,2022-10-10 22:10:52,6.661109e+07,12,1.4189133e+09,1
345,71.01033,-139.98933,28,34.8672,802.7608,1008.0,CB28b,0.2986,2022-10-10 22:10:52,5.9021692e+07,12,1.2549942e+09,1
345,71.01033,-139.98933,28,34.8779,1002.1307,1007.0,CB28b,0.0679,2022-10-10 22:10:52,5.8749344e+07,12,1.253945e+09,1
345,71.01033,-139.98933,28,34.9114,1502.3615,1006.0,CB28b,-0.2836,2022-10-10 22:10:52,2.705653e+07,12,5.764986e+08,1
345,71.01033,-139.98933,28,34.9509,2076.547,1005.0,CB28b,-0.3883,2022-10-10 22:10:52,2.6974762e+06,12,5.290462e+07,1
345,75.005165,-150.0805,28,25.3609,6.1048326,648.0,CB4,-1.0969,2022-10-03 04:43:09,6.5966585e+06,12,1.3695405e+08,1
345,75.005165,-150.0805,28,31.3103,65.325775,641.0,CB4,0.2279,2022-10-03 04:43:09,5.7994835e+06,12,1.203948e+08,1
345,75.005165,-150.0805,28,34.4269,280.95178,629.0,CB4,-0.2461,2022-10-03 04:43:09,9.585444e+07,12,2.0531406e+09,1
345,75.005165,-150.0805,28,34.71,349.4867,603.0,CB4,0.4112,2022-10-02 03:41:37,7.056792e+07,12,1.5084134e+09,1
345,75.005165,-150.0805,28,34.8324,484.35825,598.0,CB4,0.7709,2022-10-02 03:41:37,8.0398376e+07,12,1.7197285e+09,1
345,75.005165,-150.0805,28,34.8555,603.0529,597.0,CB4,0.6784,2022-10-02 03:41:37,8.046568e+07,12,1.7193161e+09,1
345,75.005165,-150.0805,28,34.868,802.94714,596.0,CB4,0.3518,2022-10-02 03:41:37,7.5935864e+07,12,1.6220815e+09,1
345,75.005165,-150.0805,28,34.8775,1001.3184,592.0,CB4,0.091,2022-10-02 03:41:37,6.9872216e+07,12,1.4914751e+09,1
345,75.005165,-150.0805,28,34.9083,1501.3364,591.0,CB4,-0.2663,2022-10-02 03:41:37,4.3392824e+07,12,9.270014e+08,1
345,75.005165,-150.0805,28,34.9402,2001.4674,588.0,CB4,-0.3944,2022-10-02 03:41:37,5.0990375e+06,12,1.039582e+08,1
345,75.005165,-150.0805,28,34.959,3718.407,582.0,CB4,-0.2558,2022-10-02 03:41:37,829717.2,12,5.9610565e+06,1
